DATAFLOW,LAST UPDATE,freq,unit,s_adj,indic,State,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SE,2021-04,9.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SE,2021-05,9.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SE,2021-06,10.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SE,2021-07,8.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SE,2021-08,8.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SE,2021-09,8.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SE,2021-10,7.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SE,2021-11,7.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SE,2021-12,7.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SE,2022-01,8.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SE,2022-02,7.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SE,2022-03,8.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SE,2022-04,8.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SE,2022-05,8.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SE,2022-06,8.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SE,2022-07,6.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SE,2022-08,6.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SE,2022-09,6.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SE,2022-10,7.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SE,2022-11,6.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SE,2022-12,6.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SE,2023-01,7.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2013-01,11.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2013-02,11.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2013-03,11.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2013-04,10.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2013-05,10.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2013-06,9.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2013-07,9.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2013-08,9.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2013-09,9.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2013-10,9.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2013-11,9.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2013-12,10.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2014-01,10.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2014-02,11.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2014-03,10.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2014-04,9.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2014-05,9.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2014-06,9.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2014-07,9.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2014-08,9.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2014-09,9.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2014-10,9.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2014-11,9.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2014-12,9.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2015-01,10.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2015-02,9.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2015-03,9.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2015-04,9.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2015-05,9.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2015-06,9.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2015-07,8.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2015-08,8.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2015-09,8.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2015-10,8.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2015-11,8.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2015-12,8.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2016-01,9.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2016-02,8.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2016-03,8.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2016-04,8.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2016-05,7.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2016-06,7.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2016-07,7.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2016-08,7.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2016-09,7.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2016-10,7.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2016-11,8.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2016-12,8.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2017-01,8.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2017-02,7.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2017-03,7.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2017-04,6.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2017-05,6.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2017-06,6.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2017-07,6.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2017-08,6.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2017-09,6.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2017-10,5.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2017-11,5.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2017-12,5.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2018-01,6.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2018-02,6.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2018-03,5.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2018-04,5.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2018-05,5.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2018-06,5.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2018-07,5.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2018-08,5.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2018-09,4.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2018-10,4.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2018-11,4.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2018-12,4.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2019-01,5.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2019-02,4.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2019-03,4.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2019-04,4.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2019-05,4.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2019-06,4.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2019-07,4.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2019-08,4.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2019-09,4.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2019-10,4.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2019-11,3.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2019-12,3.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2020-01,4.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2020-02,4.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2020-03,4.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2020-04,5.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2020-05,5.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2020-06,5.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2020-07,5.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2020-08,5.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2020-09,4.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2020-10,4.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2020-11,5.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2020-12,5.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2021-01,6.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2021-02,5.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2021-03,5.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2021-04,4.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2021-05,4.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2021-06,4.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2021-07,4.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2021-08,4.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2021-09,4.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2021-10,4.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2021-11,4.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2021-12,4.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2022-01,4.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2022-02,4.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2022-03,4.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2022-04,4.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2022-05,4.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2022-06,4.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2022-07,4.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2022-08,4.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2022-09,3.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2022-10,4.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2022-11,4.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SI,2022-12,4.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2013-01,14.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2013-02,14.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2013-03,14.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2013-04,14.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2013-05,13.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2013-06,14.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2013-07,14.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2013-08,13.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2013-09,14.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2013-10,14.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2013-11,14.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2013-12,14.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2014-01,14.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2014-02,14.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2014-03,13.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2014-04,13.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2014-05,13.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2014-06,12.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2014-07,12.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2014-08,12.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2014-09,12.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2014-10,12.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2014-11,12.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2014-12,12.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2015-01,12.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2015-02,12.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2015-03,12.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2015-04,11.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2015-05,11.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2015-06,11.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2015-07,11.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2015-08,11.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2015-09,11.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2015-10,11.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2015-11,11.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2015-12,10.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2016-01,10.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2016-02,10.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2016-03,10.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2016-04,9.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2016-05,9.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2016-06,9.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2016-07,9.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2016-08,9.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2016-09,9.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2016-10,9.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2016-11,9.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2016-12,9.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2017-01,8.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2017-02,8.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2017-03,8.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2017-04,8.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2017-05,8.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2017-06,7.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2017-07,7.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2017-08,7.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,SK,2017-09,8.0,
